_filename,_format,sample,spider_id,level0,level1,is_readable_image,is_completed_image
有害垃圾_废药品及其包装物_药片_66.jpg,.jpg,药片,66,有害垃圾,废药品及其包装物,True,True
可回收物_其他_砧板_18.jpg,.jpg,砧板,18,可回收物,其他,True,True
人像_selfie_385.jpg,.jpg,selfie,385,人像,,True,True
干垃圾_带胶制品_30.jpg,.jpg,带胶制品,30,干垃圾,,True,True
湿垃圾_剩菜剩饭_茶叶渣_16.jpg,.jpg,茶叶渣,16,湿垃圾,剩菜剩饭,True,True
湿垃圾_食材废料_酱料_56.jpg,.jpg,酱料,56,湿垃圾,食材废料,True,True
干垃圾_毛巾_30.jpg,.jpg,毛巾,30,干垃圾,,True,True
湿垃圾_食材废料_米_11.jpg,.jpg,米,11,湿垃圾,食材废料,True,True
湿垃圾_食材废料_豆_13.jpg,.jpg,豆,13,湿垃圾,食材废料,True,True
可回收物_其他_电线_14.png,.png,电线,14,可回收物,其他,True,True
可回收物_废塑料_塑料瓶_78.jpg,.jpg,塑料瓶,78,可回收物,废塑料,True,True
人像_selfie_137.jpg,.jpg,selfie,137,人像,,True,True
人像_selfie_270.jpg,.jpg,selfie,270,人像,,True,True
可回收物_废织物_床单_1.jpg,.jpg,床单,1,可回收物,废织物,True,True
人像_selfie_877.jpg,.jpg,selfie,877,人像,,True,True
有害垃圾_废药品及其包装物_医疗废品_65.jpg,.jpg,医疗废品,65,有害垃圾,废药品及其包装物,True,True
可回收物_废玻璃制品_玻璃杯_28.jpg,.jpg,玻璃杯,28,可回收物,废玻璃制品,True,True
可回收物_废金属_刀片_21.jpg,.jpg,刀片,21,可回收物,废金属,True,True
有害垃圾_废镍镉电池和废氧化汞电池_电池_9.jpg,.jpg,电池,9,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_废玻璃制品_玻璃放大镜_27.jpg,.jpg,玻璃放大镜,27,可回收物,废玻璃制品,True,True
有害垃圾_废胶片及废相纸_x光片_47.jpg,.jpg,x光片,47,有害垃圾,废胶片及废相纸,True,True
干垃圾_编织袋_4.jpg,.jpg,编织袋,4,干垃圾,,True,True
湿垃圾_食材废料_菌菇_26.jpg,.jpg,菌菇,26,湿垃圾,食材废料,True,True
干垃圾_硬果壳_16.jpg,.jpg,硬果壳,16,干垃圾,,True,True
湿垃圾_食材废料_肉_34.jpg,.jpg,肉,34,湿垃圾,食材废料,True,True
可回收物_其他_砧板_1.jpg,.jpg,砧板,1,可回收物,其他,True,True
可回收物_废织物_皮鞋_15.jpg,.jpg,皮鞋,15,可回收物,废织物,True,True
干垃圾_污损纸张_25.jpg,.jpg,污损纸张,25,干垃圾,,True,True
干垃圾_烟蒂_22.jpg,.jpg,烟蒂,22,干垃圾,,True,True
有害垃圾_废镍镉电池和废氧化汞电池_蓄电池_52.jpg,.jpg,蓄电池,52,有害垃圾,废镍镉电池和废氧化汞电池,True,True
有害垃圾_废镍镉电池和废氧化汞电池_铅酸电池_62.jpg,.jpg,铅酸电池,62,有害垃圾,废镍镉电池和废氧化汞电池,True,True
人像_selfie_218.jpg,.jpg,selfie,218,人像,,True,True
干垃圾_竹篮_23.jpg,.jpg,竹篮,23,干垃圾,,True,True
湿垃圾_过期食品_糖果_82.png,.png,糖果,82,湿垃圾,过期食品,True,True
有害垃圾_废镍镉电池和废氧化汞电池_电池_70.jpeg,.jpeg,电池,70,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_废纸张_纸塑铝复合包装_91.jpg,.jpg,纸塑铝复合包装,91,可回收物,废纸张,True,True
干垃圾_眼镜_36.jpg,.jpg,眼镜,36,干垃圾,,True,True
湿垃圾_食材废料_酱料_7.jpeg,.jpeg,酱料,7,湿垃圾,食材废料,True,True
湿垃圾_过期食品_速溶咖啡_42.jpg,.jpg,速溶咖啡,42,湿垃圾,过期食品,True,True
可回收物_废金属_指甲钳_29.jpg,.jpg,指甲钳,29,可回收物,废金属,True,True
人像_selfie_466.jpg,.jpg,selfie,466,人像,,True,True
干垃圾_椰子壳_16.jpg,.jpg,椰子壳,16,干垃圾,,True,True
可回收物_废金属_锅_44.jpg,.jpg,锅,44,可回收物,废金属,True,True
人像_selfie_191.jpg,.jpg,selfie,191,人像,,True,True
湿垃圾_食材废料_豆_37.jpg,.jpg,豆,37,湿垃圾,食材废料,True,True
湿垃圾_瓜皮果核_水果茎枝_36.jpg,.jpg,水果茎枝,36,湿垃圾,瓜皮果核,True,True
有害垃圾_废胶片及废相纸_胶卷_3.jpg,.jpg,胶卷,3,有害垃圾,废胶片及废相纸,True,True
湿垃圾_食材废料_酱料_8.jpg,.jpg,酱料,8,湿垃圾,食材废料,True,True
干垃圾_灰土_2.jpeg,.jpeg,灰土,2,干垃圾,,True,True
可回收物_废玻璃制品_窗玻璃_58.jpg,.jpg,窗玻璃,58,可回收物,废玻璃制品,True,True
干垃圾_干燥剂_20.jpg,.jpg,干燥剂,20,干垃圾,,True,True
可回收物_其他_木积木_46.jpg,.jpg,木积木,46,可回收物,其他,True,True
可回收物_其他_砧板_85.jpg,.jpg,砧板,85,可回收物,其他,True,True
有害垃圾_废镍镉电池和废氧化汞电池_镍镉电池_56.jpg,.jpg,镍镉电池,56,有害垃圾,废镍镉电池和废氧化汞电池,True,True
干垃圾_花盆_51.jpg,.jpg,花盆,51,干垃圾,,True,True
湿垃圾_食材废料_根茎蔬菜_66.jpg,.jpg,根茎蔬菜,66,湿垃圾,食材废料,True,True
干垃圾_大骨头_4.jpg,.jpg,大骨头,4,干垃圾,,True,True
可回收物_废塑料_食品保鲜盒_50.jpg,.jpg,食品保鲜盒,50,可回收物,废塑料,True,True
有害垃圾_废药品及其包装物_过期胶囊药品_78.png,.png,过期胶囊药品,78,有害垃圾,废药品及其包装物,True,True
可回收物_废金属_刀_94.jpg,.jpg,刀,94,可回收物,废金属,True,True
湿垃圾_食材废料_菌菇_87.jpg,.jpg,菌菇,87,湿垃圾,食材废料,True,True
干垃圾_灰土_21.jpg,.jpg,灰土,21,干垃圾,,True,True
湿垃圾_瓜皮果核_苹果皮_22.jpg,.jpg,苹果皮,22,湿垃圾,瓜皮果核,True,False
湿垃圾_食材废料_根茎蔬菜_69.jpg,.jpg,根茎蔬菜,69,湿垃圾,食材废料,True,True
湿垃圾_过期食品_红枣_92.png,.png,红枣,92,湿垃圾,过期食品,True,True
可回收物_废纸张_纸箱_78.jpg,.jpg,纸箱,78,可回收物,废纸张,True,True
干垃圾_牙签_57.jpg,.jpg,牙签,57,干垃圾,,True,True
可回收物_废玻璃制品_酒瓶_28.jpg,.jpg,酒瓶,28,可回收物,废玻璃制品,True,True
可回收物_废塑料_塑料瓶_67.jpg,.jpg,塑料瓶,67,可回收物,废塑料,True,True
干垃圾_玉米衣_18.jpg,.jpg,玉米衣,18,干垃圾,,True,True
有害垃圾_废镍镉电池和废氧化汞电池_镍镉电池_100.jpg,.jpg,镍镉电池,100,有害垃圾,废镍镉电池和废氧化汞电池,True,True
干垃圾_餐巾纸_3.jpg,.jpg,餐巾纸,3,干垃圾,,True,True
干垃圾_竹篮_36.jpg,.jpg,竹篮,36,干垃圾,,True,True
湿垃圾_瓜皮果核_水果果肉_50.jpg,.jpg,水果果肉,50,湿垃圾,瓜皮果核,True,True
有害垃圾_废药品及其包装物_过期胶囊药品_79.jpg,.jpg,过期胶囊药品,79,有害垃圾,废药品及其包装物,True,True
人像_selfie_617.jpg,.jpg,selfie,617,人像,,True,True
有害垃圾_废药品及其包装物_过期药品_32.jpg,.jpg,过期药品,32,有害垃圾,废药品及其包装物,True,True
湿垃圾_食材废料_根茎蔬菜_44.jpg,.jpg,根茎蔬菜,44,湿垃圾,食材废料,True,True
可回收物_废玻璃制品_碎玻璃_24.jpg,.jpg,碎玻璃,24,可回收物,废玻璃制品,True,True
可回收物_废玻璃制品_酒瓶_58.jpg,.jpg,酒瓶,58,可回收物,废玻璃制品,True,True
有害垃圾_废镍镉电池和废氧化汞电池_铅酸电池_42.jpg,.jpg,铅酸电池,42,有害垃圾,废镍镉电池和废氧化汞电池,True,True
干垃圾_编织袋_18.jpg,.jpg,编织袋,18,干垃圾,,False,False
湿垃圾_食材废料_菌菇_21.jpg,.jpg,菌菇,21,湿垃圾,食材废料,True,True
湿垃圾_花卉绿植_花瓣_30.jpeg,.jpeg,花瓣,30,湿垃圾,花卉绿植,True,True
可回收物_其他_砧板_95.jpg,.jpg,砧板,95,可回收物,其他,True,True
有害垃圾_废胶片及废相纸_相片底片_43.jpg,.jpg,相片底片,43,有害垃圾,废胶片及废相纸,True,True
干垃圾_防碎气泡膜_3.jpg,.jpg,防碎气泡膜,3,干垃圾,,True,True
人像_selfie_285.jpg,.jpg,selfie,285,人像,,True,True
有害垃圾_废油漆和溶剂及其包装物_洗甲水_40.jpg,.jpg,洗甲水,40,有害垃圾,废油漆和溶剂及其包装物,True,True
有害垃圾_废药品及其包装物_过期药品_46.jpg,.jpg,过期药品,46,有害垃圾,废药品及其包装物,True,True
可回收物_其他_插座_44.jpg,.jpg,插座,44,可回收物,其他,True,True
有害垃圾_废荧光灯管_卤素灯_67.jpg,.jpg,卤素灯,67,有害垃圾,废荧光灯管,True,True
有害垃圾_废胶片及废相纸_x光片_16.jpg,.jpg,x光片,16,有害垃圾,废胶片及废相纸,True,True
干垃圾_胶水_31.jpg,.jpg,胶水,31,干垃圾,,True,True
有害垃圾_废含汞温度计、废含汞血压计_水银体温计_50.jpg,.jpg,水银体温计,50,有害垃圾,废含汞温度计、废含汞血压计,True,True
有害垃圾_废镍镉电池和废氧化汞电池_充电电池_80.jpg,.jpg,充电电池,80,有害垃圾,废镍镉电池和废氧化汞电池,True,True
湿垃圾_食材废料_肉_28.jpg,.jpg,肉,28,湿垃圾,食材废料,True,True
可回收物_废金属_螺丝刀_94.jpg!q90,.jpg!q90,螺丝刀,94,可回收物,废金属,True,True
湿垃圾_过期食品_速溶咖啡_43.jpg,.jpg,速溶咖啡,43,湿垃圾,过期食品,True,True
可回收物_其他_插座_59.png,.png,插座,59,可回收物,其他,True,True
湿垃圾_瓜皮果核_水果茎枝_25.jpg,.jpg,水果茎枝,25,湿垃圾,瓜皮果核,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_杀虫喷雾_80.jpg,.jpg,杀虫喷雾,80,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
干垃圾_编织袋_34.jpg,.jpg,编织袋,34,干垃圾,,False,False
可回收物_废织物_床单_86.jpg,.jpg,床单,86,可回收物,废织物,True,True
有害垃圾_废胶片及废相纸_相片底片_8.jpg,.jpg,相片底片,8,有害垃圾,废胶片及废相纸,True,True
有害垃圾_废镍镉电池和废氧化汞电池_纽扣电池_77.png,.png,纽扣电池,77,有害垃圾,废镍镉电池和废氧化汞电池,True,True
干垃圾_尿不湿_50.jpg,.jpg,尿不湿,50,干垃圾,,True,True
可回收物_废织物_手提包_92.jpg,.jpg,手提包,92,可回收物,废织物,True,True
可回收物_废塑料_玩具_16.jpg,.jpg,玩具,16,可回收物,废塑料,True,True
有害垃圾_废荧光灯管_灯泡_8.jpg,.jpg,灯泡,8,有害垃圾,废荧光灯管,True,True
干垃圾_猫砂_50.jpg,.jpg,猫砂,50,干垃圾,,True,True
可回收物_废纸张_纸袋_60.jpg,.jpg,纸袋,60,可回收物,废纸张,True,True
可回收物_废玻璃制品_玻璃杯_5.jpg,.jpg,玻璃杯,5,可回收物,废玻璃制品,True,True
湿垃圾_食材废料_根茎蔬菜_54.jpg,.jpg,根茎蔬菜,54,湿垃圾,食材废料,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_杀虫喷雾_25.jpg,.jpg,杀虫喷雾,25,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
湿垃圾_花卉绿植_枝叶_12.jpg,.jpg,枝叶,12,湿垃圾,花卉绿植,True,True
湿垃圾_食材废料_米_87.jpg,.jpg,米,87,湿垃圾,食材废料,True,True
人像_selfie_957.jpg,.jpg,selfie,957,人像,,True,True
人像_selfie_1205.jpg,.jpg,selfie,1205,人像,,True,True
湿垃圾_食材废料_根茎蔬菜_8.jpg,.jpg,根茎蔬菜,8,湿垃圾,食材废料,True,True
有害垃圾_废油漆和溶剂及其包装物_染发剂壳_20.gif,.gif,染发剂壳,20,有害垃圾,废油漆和溶剂及其包装物,False,False
湿垃圾_食材废料_调料_33.jpg,.jpg,调料,33,湿垃圾,食材废料,True,True
干垃圾_餐巾纸_55.png,.png,餐巾纸,55,干垃圾,,True,True
可回收物_废玻璃制品_玻璃放大镜_91.png,.png,玻璃放大镜,91,可回收物,废玻璃制品,True,True
可回收物_废纸张_纸塑铝复合包装_54.png,.png,纸塑铝复合包装,54,可回收物,废纸张,True,True
可回收物_废织物_皮鞋_32.jpg,.jpg,皮鞋,32,可回收物,废织物,True,True
可回收物_废纸张_书本_9.jpg,.jpg,书本,9,可回收物,废纸张,True,True
人像_selfie_263.jpg,.jpg,selfie,263,人像,,True,True
可回收物_废塑料_塑料瓶_47.jpg,.jpg,塑料瓶,47,可回收物,废塑料,True,True
可回收物_废织物_枕头_33.jpg,.jpg,枕头,33,可回收物,废织物,True,True
干垃圾_陶瓷制品_43.jpg,.jpg,陶瓷制品,43,干垃圾,,True,True
湿垃圾_食材废料_肉_20.gif,.gif,肉,20,湿垃圾,食材废料,False,True
干垃圾_笔_55.jpg,.jpg,笔,55,干垃圾,,True,True
湿垃圾_剩菜剩饭_碎骨_82.jpg,.jpg,碎骨,82,湿垃圾,剩菜剩饭,True,True
湿垃圾_花卉绿植_花卉_20.php,.php,花卉,20,湿垃圾,花卉绿植,True,True
有害垃圾_废胶片及废相纸_相片_22.jpg,.jpg,相片,22,有害垃圾,废胶片及废相纸,True,True
湿垃圾_瓜皮果核_水果果肉_71.jpg,.jpg,水果果肉,71,湿垃圾,瓜皮果核,True,True
湿垃圾_剩菜剩饭_鱼骨_31.jpg,.jpg,鱼骨,31,湿垃圾,剩菜剩饭,True,True
人像_selfie_1257.jpg,.jpg,selfie,1257,人像,,True,True
有害垃圾_废药品及其包装物_医疗废品_73.jpg,.jpg,医疗废品,73,有害垃圾,废药品及其包装物,False,False
湿垃圾_瓜皮果核_西瓜皮_44.jpg,.jpg,西瓜皮,44,湿垃圾,瓜皮果核,True,True
可回收物_废织物_床单_15.jpg,.jpg,床单,15,可回收物,废织物,True,True
有害垃圾_废荧光灯管_荧光灯_21.jpg,.jpg,荧光灯,21,有害垃圾,废荧光灯管,True,True
可回收物_其他_电线_5.jpg,.jpg,电线,5,可回收物,其他,True,True
湿垃圾_食材废料_根茎蔬菜_81.jpg,.jpg,根茎蔬菜,81,湿垃圾,食材废料,True,True
可回收物_废织物_枕头_64.jpg,.jpg,枕头,64,可回收物,废织物,True,True
人像_selfie_100.jpg,.jpg,selfie,100,人像,,True,True
湿垃圾_花卉绿植_花瓣_2.jpg,.jpg,花瓣,2,湿垃圾,花卉绿植,True,True
干垃圾_编织袋_27.jpg,.jpg,编织袋,27,干垃圾,,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_老鼠药_25.jpg,.jpg,老鼠药,25,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
湿垃圾_食材废料_虾壳_96.jpg,.jpg,虾壳,96,湿垃圾,食材废料,True,True
有害垃圾_废荧光灯管_荧光灯_74.jpg,.jpg,荧光灯,74,有害垃圾,废荧光灯管,True,True
湿垃圾_食材废料_米_18.jpg,.jpg,米,18,湿垃圾,食材废料,True,True
可回收物_废纸张_报纸_10.jpg,.jpg,报纸,10,可回收物,废纸张,True,True
湿垃圾_食材废料_鱼_55.jpg,.jpg,鱼,55,湿垃圾,食材废料,True,True
干垃圾_卫生间用纸_37.png,.png,卫生间用纸,37,干垃圾,,True,True
湿垃圾_食材废料_面_37.jpg,.jpg,面,37,湿垃圾,食材废料,True,True
可回收物_废玻璃制品_玻璃杯_8.jpg,.jpg,玻璃杯,8,可回收物,废玻璃制品,True,True
湿垃圾_食材废料_菌菇_57.jpg,.jpg,菌菇,57,湿垃圾,食材废料,True,True
干垃圾_胶水_49.jpg,.jpg,胶水,49,干垃圾,,True,True
干垃圾_竹制品_55.jpg,.jpg,竹制品,55,干垃圾,,True,True
可回收物_废金属_易拉罐_8.png,.png,易拉罐,8,可回收物,废金属,True,True
可回收物_废玻璃制品_玻璃杯_52.jpg,.jpg,玻璃杯,52,可回收物,废玻璃制品,False,False
可回收物_废织物_皮鞋_78.jpg,.jpg,皮鞋,78,可回收物,废织物,True,True
干垃圾_编织袋_2.jpg,.jpg,编织袋,2,干垃圾,,True,True
人像_selfie_7.jpg,.jpg,selfie,7,人像,,True,True
可回收物_废塑料_衣架_60.jpg,.jpg,衣架,60,可回收物,废塑料,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_杀虫喷雾_17.jpg,.jpg,杀虫喷雾,17,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
有害垃圾_废胶片及废相纸_感光胶片_56.jpg,.jpg,感光胶片,56,有害垃圾,废胶片及废相纸,True,True
可回收物_废玻璃制品_玻璃放大镜_77.jpg,.jpg,玻璃放大镜,77,可回收物,废玻璃制品,True,True
湿垃圾_食材废料_面包_97.jpg,.jpg,面包,97,湿垃圾,食材废料,True,True
干垃圾_花盆_58.jpg,.jpg,花盆,58,干垃圾,,True,True
可回收物_废纸张_报纸_33.jpg,.jpg,报纸,33,可回收物,废纸张,True,True
有害垃圾_废荧光灯管_荧光灯_44.jpg,.jpg,荧光灯,44,有害垃圾,废荧光灯管,True,True
人像_selfie_280.jpg,.jpg,selfie,280,人像,,True,True
湿垃圾_过期食品_糕饼_16.jpg,.jpg,糕饼,16,湿垃圾,过期食品,True,True
有害垃圾_废药品及其包装物_针筒_8.jpg,.jpg,针筒,8,有害垃圾,废药品及其包装物,True,True
湿垃圾_食材废料_肉_78.jpg,.jpg,肉,78,湿垃圾,食材废料,True,True
有害垃圾_废含汞温度计、废含汞血压计_水银血压计_73.jpg,.jpg,水银血压计,73,有害垃圾,废含汞温度计、废含汞血压计,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_消毒剂_35.jpg,.jpg,消毒剂,35,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
人像_selfie_262.jpg,.jpg,selfie,262,人像,,True,True
湿垃圾_食材废料_水产_69.jpg,.jpg,水产,69,湿垃圾,食材废料,True,True
湿垃圾_瓜皮果核_水果果肉_80.png,.png,水果果肉,80,湿垃圾,瓜皮果核,True,True
可回收物_废织物_皮鞋_20.jpg,.jpg,皮鞋,20,可回收物,废织物,True,True
湿垃圾_食材废料_鱿鱼_62.jpg,.jpg,鱿鱼,62,湿垃圾,食材废料,True,True
有害垃圾_废镍镉电池和废氧化汞电池_镍镉电池_23.jpg,.jpg,镍镉电池,23,有害垃圾,废镍镉电池和废氧化汞电池,True,True
干垃圾_太空沙_48.jpg,.jpg,太空沙,48,干垃圾,,True,True
可回收物_废金属_螺丝刀_7.jpg,.jpg,螺丝刀,7,可回收物,废金属,True,True
有害垃圾_废镍镉电池和废氧化汞电池_纽扣电池_92.jpg,.jpg,纽扣电池,92,有害垃圾,废镍镉电池和废氧化汞电池,True,True
湿垃圾_瓜皮果核_水果果皮_86.jpg,.jpg,水果果皮,86,湿垃圾,瓜皮果核,True,True
人像_selfie_284.jpg,.jpg,selfie,284,人像,,True,True
可回收物_废金属_锅_53.jpg,.jpg,锅,53,可回收物,废金属,True,True
可回收物_废纸张_报纸_53.jpg,.jpg,报纸,53,可回收物,废纸张,True,True
有害垃圾_废荧光灯管_节能灯_48.jpg,.jpg,节能灯,48,有害垃圾,废荧光灯管,True,True
湿垃圾_花卉绿植_花卉_22.jpg,.jpg,花卉,22,湿垃圾,花卉绿植,True,True
可回收物_废金属_易拉罐_45.jpg-1440,.jpg-1440,易拉罐,45,可回收物,废金属,True,True
有害垃圾_废含汞温度计、废含汞血压计_水银体温计_74.jpg,.jpg,水银体温计,74,有害垃圾,废含汞温度计、废含汞血压计,True,True
有害垃圾_废荧光灯管_荧光灯_45.jpg,.jpg,荧光灯,45,有害垃圾,废荧光灯管,True,True
湿垃圾_过期食品_宠物饲料_19.jpg,.jpg,宠物饲料,19,湿垃圾,过期食品,True,True
可回收物_废金属_刀_8.jpg,.jpg,刀,8,可回收物,废金属,True,True
有害垃圾_废荧光灯管_灯泡_24.jpg,.jpg,灯泡,24,有害垃圾,废荧光灯管,True,True
可回收物_废塑料_乳液罐_16.jpg,.jpg,乳液罐,16,可回收物,废塑料,True,True
可回收物_废玻璃制品_窗玻璃_12.jpg,.jpg,窗玻璃,12,可回收物,废玻璃制品,True,True
湿垃圾_食材废料_鱼_68.jpg,.jpg,鱼,68,湿垃圾,食材废料,True,True
有害垃圾_废镍镉电池和废氧化汞电池_充电电池_54.jpg,.jpg,充电电池,54,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_其他_木积木_25.jpg,.jpg,木积木,25,可回收物,其他,True,True
有害垃圾_废镍镉电池和废氧化汞电池_铅酸电池_26.png,.png,铅酸电池,26,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_废玻璃制品_玻璃放大镜_83.jpg,.jpg,玻璃放大镜,83,可回收物,废玻璃制品,True,True
湿垃圾_过期食品_红枣_68.jpg,.jpg,红枣,68,湿垃圾,过期食品,True,True
干垃圾_陶瓷制品_28.jpg,.jpg,陶瓷制品,28,干垃圾,,True,True
湿垃圾_食材废料_肉_96.jpg,.jpg,肉,96,湿垃圾,食材废料,True,True
湿垃圾_过期食品_速溶咖啡_33.jpg,.jpg,速溶咖啡,33,湿垃圾,过期食品,True,True
可回收物_废金属_刀片_19.jpg,.jpg,刀片,19,可回收物,废金属,True,True
可回收物_废金属_指甲钳_30.jpg,.jpg,指甲钳,30,可回收物,废金属,True,True
有害垃圾_废药品及其包装物_药品包装_5.jpg,.jpg,药品包装,5,有害垃圾,废药品及其包装物,True,True
可回收物_废玻璃制品_窗玻璃_96.jpg,.jpg,窗玻璃,96,可回收物,废玻璃制品,True,True
可回收物_其他_电线_69.jpg,.jpg,电线,69,可回收物,其他,True,True
可回收物_废玻璃制品_窗玻璃_30.jpg,.jpg,窗玻璃,30,可回收物,废玻璃制品,True,True
湿垃圾_食材废料_虾壳_56.jpg,.jpg,虾壳,56,湿垃圾,食材废料,True,True
湿垃圾_过期食品_肉干_51.jpg,.jpg,肉干,51,湿垃圾,过期食品,True,True
湿垃圾_食材废料_菌菇_61.jpg,.jpg,菌菇,61,湿垃圾,食材废料,True,True
可回收物_废塑料_食品保鲜盒_34.jpg,.jpg,食品保鲜盒,34,可回收物,废塑料,True,True
湿垃圾_食材废料_鱼_4.jpg,.jpg,鱼,4,湿垃圾,食材废料,True,True
有害垃圾_废油漆和溶剂及其包装物_废油漆桶_70.jpg,.jpg,废油漆桶,70,有害垃圾,废油漆和溶剂及其包装物,True,True
湿垃圾_过期食品_速溶咖啡_68.jpg,.jpg,速溶咖啡,68,湿垃圾,过期食品,True,True
可回收物_废玻璃制品_玻璃放大镜_6.jpg,.jpg,玻璃放大镜,6,可回收物,废玻璃制品,True,True
湿垃圾_食材废料_酱料_86.jpg,.jpg,酱料,86,湿垃圾,食材废料,True,True
湿垃圾_食材废料_蛋_15.jpg,.jpg,蛋,15,湿垃圾,食材废料,True,True
可回收物_废金属_刀_41.jpg,.jpg,刀,41,可回收物,废金属,True,True
可回收物_废纸张_纸塑铝复合包装_21.jpg,.jpg,纸塑铝复合包装,21,可回收物,废纸张,True,True
人像_selfie_1071.jpg,.jpg,selfie,1071,人像,,True,True
可回收物_废织物_衣服_4.jpg,.jpg,衣服,4,可回收物,废织物,True,True
干垃圾_污损纸张_24.jpg,.jpg,污损纸张,24,干垃圾,,True,True
可回收物_废金属_废铁_20.jpg,.jpg,废铁,20,可回收物,废金属,True,True
湿垃圾_食材废料_米饭_57.png,.png,米饭,57,湿垃圾,食材废料,True,True
干垃圾_卫生间用纸_47.jpg,.jpg,卫生间用纸,47,干垃圾,,True,True
有害垃圾_废药品及其包装物_过期胶囊药品_54.jpg,.jpg,过期胶囊药品,54,有害垃圾,废药品及其包装物,True,True
湿垃圾_剩菜剩饭_咖啡渣_22.jpg,.jpg,咖啡渣,22,湿垃圾,剩菜剩饭,True,True
可回收物_其他_砧板_96.jpg,.jpg,砧板,96,可回收物,其他,True,True
可回收物_废纸张_纸袋_25.jpg,.jpg,纸袋,25,可回收物,废纸张,True,True
有害垃圾_废胶片及废相纸_胶卷_62.jpg,.jpg,胶卷,62,有害垃圾,废胶片及废相纸,True,True
人像_selfie_1399.jpg,.jpg,selfie,1399,人像,,True,True
人像_selfie_775.jpg,.jpg,selfie,775,人像,,True,True
可回收物_废玻璃制品_窗玻璃_55.jpg,.jpg,窗玻璃,55,可回收物,废玻璃制品,True,True
有害垃圾_废药品及其包装物_过期胶囊药品_73.jpg,.jpg,过期胶囊药品,73,有害垃圾,废药品及其包装物,True,True
有害垃圾_废胶片及废相纸_胶卷_94.jpg,.jpg,胶卷,94,有害垃圾,废胶片及废相纸,True,True
干垃圾_竹筷_2.png,.png,竹筷,2,干垃圾,,True,True
湿垃圾_食材废料_蛋_10.jpg,.jpg,蛋,10,湿垃圾,食材废料,False,False
干垃圾_尼龙制品_5.jpg,.jpg,尼龙制品,5,干垃圾,,False,False
人像_selfie_214.jpg,.jpg,selfie,214,人像,,True,True
可回收物_废金属_易拉罐_86.jpg,.jpg,易拉罐,86,可回收物,废金属,True,True
干垃圾_污损纸张_22.jpg,.jpg,污损纸张,22,干垃圾,,True,True
湿垃圾_过期食品_糕饼_21.jpg,.jpg,糕饼,21,湿垃圾,过期食品,True,True
可回收物_废金属_锅_11.jpg,.jpg,锅,11,可回收物,废金属,True,True
湿垃圾_食材废料_鱿鱼_37.jpg,.jpg,鱿鱼,37,湿垃圾,食材废料,True,True
人像_selfie_1172.jpg,.jpg,selfie,1172,人像,,True,True
可回收物_废织物_枕头_32.jpg,.jpg,枕头,32,可回收物,废织物,False,False
湿垃圾_食材废料_鱼_56.jpg,.jpg,鱼,56,湿垃圾,食材废料,True,True
干垃圾_牙签_10.jpg,.jpg,牙签,10,干垃圾,,True,True
人像_selfie_1436.jpg,.jpg,selfie,1436,人像,,True,True
人像_selfie_1322.jpg,.jpg,selfie,1322,人像,,True,True
可回收物_废塑料_乳液罐_28.jpg,.jpg,乳液罐,28,可回收物,废塑料,True,True
可回收物_废塑料_乳液罐_57.jpg,.jpg,乳液罐,57,可回收物,废塑料,True,True
干垃圾_狗尿垫_28.jpg,.jpg,狗尿垫,28,干垃圾,,True,True
有害垃圾_废镍镉电池和废氧化汞电池_蓄电池_25.jpg,.jpg,蓄电池,25,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_废织物_手提包_96.jpg,.jpg,手提包,96,可回收物,废织物,True,True
有害垃圾_废药品及其包装物_药片_75.jpg,.jpg,药片,75,有害垃圾,废药品及其包装物,True,True
有害垃圾_废药品及其包装物_医疗废品_32.jpg,.jpg,医疗废品,32,有害垃圾,废药品及其包装物,True,True
人像_selfie_1255.jpg,.jpg,selfie,1255,人像,,True,True
有害垃圾_废油漆和溶剂及其包装物_染发剂壳_4.jpeg,.jpeg,染发剂壳,4,有害垃圾,废油漆和溶剂及其包装物,True,True
干垃圾_硬果壳_2.jpg,.jpg,硬果壳,2,干垃圾,,True,True
可回收物_废玻璃制品_玻璃放大镜_45.jpg,.jpg,玻璃放大镜,45,可回收物,废玻璃制品,True,True
有害垃圾_废油漆和溶剂及其包装物_染发剂壳_49.jpg,.jpg,染发剂壳,49,有害垃圾,废油漆和溶剂及其包装物,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_消毒剂_28.jpg,.jpg,消毒剂,28,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
